year_quarter,suburb,complaint,animal,animal_count,country,lon,lat,colour,complaint_colour
2017-04-01,Deagon,Sighting,Fox,1,Australia,153.06,-27.328,#9bd678,#4bc97f
2017-04-01,Deagon,Unknown,Cat,1,Australia,153.06,-27.328,#77ed5c,#b5ebdd
2017-04-01,Deagon,Unknown,Other Animal,4,Australia,153.06,-27.328,#e0e317,#b5ebdd
2017-04-01,Deagon,Unregistered,Dog,1,Australia,153.06,-27.328,#7a93d6,#31b593
2017-04-01,Deagon,Wandering,Cat,1,Australia,153.06,-27.328,#77ed5c,#9dcf78
2017-04-01,Deagon,Wandering,Dog,1,Australia,153.06,-27.328,#7a93d6,#9dcf78
2017-04-01,Deeragun,Aggressive Animal,Dog,7,Australia,146.666667,-19.25,#7a93d6,#f51d62
2017-04-01,Deeragun,Attack,Dog,1,Australia,146.666667,-19.25,#7a93d6,#f00a21
2017-04-01,Deeragun,Enclosure,Cat,3,Australia,146.666667,-19.25,#77ed5c,#479e4a
2017-04-01,Deeragun,Enclosure,Dog,8,Australia,146.666667,-19.25,#7a93d6,#479e4a
2017-04-01,Deeragun,Noise,Dog,13,Australia,146.666667,-19.25,#7a93d6,#f5f52f
2017-04-01,Deeragun,Private Impound,Cat,4,Australia,146.666667,-19.25,#77ed5c,#772ff5
2017-04-01,Deeragun,Private Impound,Dog,35,Australia,146.666667,-19.25,#7a93d6,#772ff5
2017-04-01,Deeragun,Wandering,Dog,1,Australia,146.666667,-19.25,#7a93d6,#9dcf78
2017-04-01,Doolandella,Attacked Animal,Other Animal,1,Australia,152.983333,-27.616667,#e0e317,#e6921e
2017-04-01,Doolandella,Fencing Issues,Dog,3,Australia,152.983333,-27.616667,#7a93d6,#90c765
2017-04-01,Doolandella,Not Attack,Other Animal,1,Australia,152.983333,-27.616667,#e0e317,#29f273
2017-04-01,Doolandella,Public Defication,Dog,1,Australia,152.983333,-27.616667,#7a93d6,#73471c
2017-04-01,Doolandella,Sighting,Fox,2,Australia,152.983333,-27.616667,#9bd678,#4bc97f
2017-04-01,Doolandella,Unknown,Cat,4,Australia,152.983333,-27.616667,#77ed5c,#b5ebdd
2017-04-01,Doolandella,Unknown,Other Animal,1,Australia,152.983333,-27.616667,#e0e317,#b5ebdd
2017-04-01,Doolandella,Unregistered,Dog,3,Australia,152.983333,-27.616667,#7a93d6,#31b593
2017-04-01,Doolandella,Wandering,Dog,2,Australia,152.983333,-27.616667,#7a93d6,#9dcf78
2017-04-01,Douglas,Aggressive Animal,Dog,2,Australia,145.6689636,-16.1962788,#7a93d6,#f51d62
2017-04-01,Douglas,Attack,Dog,1,Australia,145.6689636,-16.1962788,#7a93d6,#f00a21
2017-04-01,Douglas,Enclosure,Cat,1,Australia,145.6689636,-16.1962788,#77ed5c,#479e4a
2017-04-01,Douglas,Enclosure,Dog,1,Australia,145.6689636,-16.1962788,#7a93d6,#479e4a
2017-04-01,Douglas,Noise,Dog,18,Australia,145.6689636,-16.1962788,#7a93d6,#f5f52f
2017-04-01,Douglas,Private Impound,Cat,13,Australia,145.6689636,-16.1962788,#77ed5c,#772ff5
2017-04-01,Douglas,Private Impound,Dog,30,Australia,145.6689636,-16.1962788,#7a93d6,#772ff5
2017-04-01,Drewvale,Attacked Animal,Other Animal,1,Australia,153.05,-27.65,#e0e317,#e6921e
2017-04-01,Drewvale,Fencing Issues,Dog,2,Australia,153.05,-27.65,#7a93d6,#90c765
2017-04-01,Drewvale,Unknown,Cat,1,Australia,153.05,-27.65,#77ed5c,#b5ebdd
2017-04-01,Drewvale,Wandering,Cat,3,Australia,153.05,-27.65,#77ed5c,#9dcf78
2017-04-01,Durack,Animal Hoarding,Dog,1,Australia,152.983333,-27.583333,#7a93d6,#bf2f24
2017-04-01,Durack,Attacked Animal,Other Animal,6,Australia,152.983333,-27.583333,#e0e317,#e6921e
2017-04-01,Durack,Attacked Person,Other Animal,4,Australia,152.983333,-27.583333,#e0e317,#f06007
2017-04-01,Durack,Fencing Issues,Dog,14,Australia,152.983333,-27.583333,#7a93d6,#90c765
2017-04-01,Durack,Fencing Issues,Other Animal,1,Australia,152.983333,-27.583333,#e0e317,#90c765
2017-04-01,Durack,Menacing,Other Animal,3,Australia,152.983333,-27.583333,#e0e317,#9c2769
2017-04-01,Durack,Not Attack,Other Animal,4,Australia,152.983333,-27.583333,#e0e317,#29f273
2017-04-01,Durack,Nuisance Animal,Other Animal,1,Australia,152.983333,-27.583333,#e0e317,#f6a6f7
2017-04-01,Durack,Unknown,Cat,2,Australia,152.983333,-27.583333,#77ed5c,#b5ebdd
2017-04-01,Durack,Unknown,Other Animal,1,Australia,152.983333,-27.583333,#e0e317,#b5ebdd
2017-04-01,Durack,Wandering,Cat,4,Australia,152.983333,-27.583333,#77ed5c,#9dcf78
2017-04-01,Durack,Wandering,Dog,2,Australia,152.983333,-27.583333,#7a93d6,#9dcf78
2017-04-01,Dutton Park,Attacked Animal,Other Animal,3,Australia,153.025833,-27.494167,#e0e317,#e6921e
2017-04-01,Dutton Park,Attacked Person,Other Animal,1,Australia,153.025833,-27.494167,#e0e317,#f06007
2017-04-01,Dutton Park,Fencing Issues,Dog,2,Australia,153.025833,-27.494167,#7a93d6,#90c765
2017-04-01,Dutton Park,Sighting,Fox,2,Australia,153.025833,-27.494167,#9bd678,#4bc97f
2017-04-01,Dutton Park,Unknown,Dog,1,Australia,153.025833,-27.494167,#7a93d6,#b5ebdd
2017-04-01,Dutton Park,Unknown,Other Animal,1,Australia,153.025833,-27.494167,#e0e317,#b5ebdd
2017-04-01,Dutton Park,Unregistered,Dog,1,Australia,153.025833,-27.494167,#7a93d6,#31b593
2017-04-01,East Brisbane,Attacked Person,Other Animal,2,Australia,153.051,-27.482,#e0e317,#f06007
2017-04-01,East Brisbane,Fencing Issues,Dog,1,Australia,153.051,-27.482,#7a93d6,#90c765
2017-04-01,East Brisbane,Nuisance Animal,Other Animal,1,Australia,153.051,-27.482,#e0e317,#f6a6f7
2017-04-01,East Brisbane,Public Defication,Dog,1,Australia,153.051,-27.482,#7a93d6,#73471c
2017-04-01,East Brisbane,Unknown,Cat,1,Australia,153.051,-27.482,#77ed5c,#b5ebdd
2017-04-01,East Brisbane,Wandering,Cat,2,Australia,153.051,-27.482,#77ed5c,#9dcf78
2017-04-01,East Brisbane,Wandering,Dog,2,Australia,153.051,-27.482,#7a93d6,#9dcf78
2017-04-01,Eight Mile Plains,Attacked Animal,Other Animal,4,Australia,153.0921619,-27.5758579,#e0e317,#e6921e
2017-04-01,Eight Mile Plains,Fencing Issues,Dog,4,Australia,153.0921619,-27.5758579,#7a93d6,#90c765
2017-04-01,Eight Mile Plains,Fencing Issues,Other Animal,1,Australia,153.0921619,-27.5758579,#e0e317,#90c765
2017-04-01,Eight Mile Plains,Not Attack,Other Animal,2,Australia,153.0921619,-27.5758579,#e0e317,#29f273
2017-04-01,Eight Mile Plains,Odour,Other Animal,1,Australia,153.0921619,-27.5758579,#e0e317,#f4f719
2017-04-01,Eight Mile Plains,Sighting,Fox,1,Australia,153.0921619,-27.5758579,#9bd678,#4bc97f
2017-04-01,Eight Mile Plains,Unknown,Cat,3,Australia,153.0921619,-27.5758579,#77ed5c,#b5ebdd
2017-04-01,Eight Mile Plains,Unknown,Other Animal,2,Australia,153.0921619,-27.5758579,#e0e317,#b5ebdd
2017-04-01,Eight Mile Plains,Wandering,Dog,2,Australia,153.0921619,-27.5758579,#7a93d6,#9dcf78
2017-04-01,Ellen Grove,Animal Hoarding,Dog,5,Australia,152.95,-27.616667,#7a93d6,#bf2f24
2017-04-01,Ellen Grove,Animal Hoarding,Other Animal,1,Australia,152.95,-27.616667,#e0e317,#bf2f24
2017-04-01,Ellen Grove,Attacked Animal,Other Animal,2,Australia,152.95,-27.616667,#e0e317,#e6921e
2017-04-01,Ellen Grove,Attacked Person,Other Animal,3,Australia,152.95,-27.616667,#e0e317,#f06007
2017-04-01,Ellen Grove,Fencing Issues,Dog,13,Australia,152.95,-27.616667,#7a93d6,#90c765
2017-04-01,Ellen Grove,Menacing,Other Animal,2,Australia,152.95,-27.616667,#e0e317,#9c2769
2017-04-01,Ellen Grove,Not Attack,Other Animal,1,Australia,152.95,-27.616667,#e0e317,#29f273
2017-04-01,Ellen Grove,Unknown,Cat,3,Australia,152.95,-27.616667,#77ed5c,#b5ebdd
2017-04-01,Ellen Grove,Unknown,Dog,1,Australia,152.95,-27.616667,#7a93d6,#b5ebdd
2017-04-01,Ellen Grove,Unknown,Other Animal,1,Australia,152.95,-27.616667,#e0e317,#b5ebdd
2017-04-01,Ellen Grove,Unregistered,Dog,3,Australia,152.95,-27.616667,#7a93d6,#31b593
2017-04-01,Ellen Grove,Wandering,Dog,4,Australia,152.95,-27.616667,#7a93d6,#9dcf78
2017-04-01,Enoggera,Fencing Issues,Dog,1,Australia,152.978,-27.428,#7a93d6,#90c765
2017-04-01,Enoggera,Not Attack,Other Animal,2,Australia,152.978,-27.428,#e0e317,#29f273
2017-04-01,Enoggera,Unknown,Cat,2,Australia,152.978,-27.428,#77ed5c,#b5ebdd
2017-04-01,Enoggera,Unknown,Dog,1,Australia,152.978,-27.428,#7a93d6,#b5ebdd
2017-04-01,Enoggera,Unknown,Other Animal,4,Australia,152.978,-27.428,#e0e317,#b5ebdd
2017-04-01,Enoggera,Wandering,Cat,1,Australia,152.978,-27.428,#77ed5c,#9dcf78
2017-04-01,Enoggera,Wandering,Dog,1,Australia,152.978,-27.428,#7a93d6,#9dcf78
2017-04-01,Everton Park,Attacked Animal,Other Animal,6,Australia,152.988889,-27.398056,#e0e317,#e6921e
2017-04-01,Everton Park,Attacked Person,Other Animal,2,Australia,152.988889,-27.398056,#e0e317,#f06007
2017-04-01,Everton Park,Fencing Issues,Dog,6,Australia,152.988889,-27.398056,#7a93d6,#90c765
2017-04-01,Everton Park,Not Attack,Other Animal,1,Australia,152.988889,-27.398056,#e0e317,#29f273
2017-04-01,Everton Park,Nuisance Animal,Other Animal,1,Australia,152.988889,-27.398056,#e0e317,#f6a6f7
2017-04-01,Everton Park,Odour,Other Animal,1,Australia,152.988889,-27.398056,#e0e317,#f4f719
2017-04-01,Everton Park,Public Defication,Dog,1,Australia,152.988889,-27.398056,#7a93d6,#73471c
2017-04-01,Everton Park,Unknown,Dog,1,Australia,152.988889,-27.398056,#7a93d6,#b5ebdd
2017-04-01,Everton Park,Unknown,Other Animal,5,Australia,152.988889,-27.398056,#e0e317,#b5ebdd
2017-04-01,Everton Park,Wandering,Cat,1,Australia,152.988889,-27.398056,#77ed5c,#9dcf78
2017-04-01,Everton Park,Wandering,Dog,5,Australia,152.988889,-27.398056,#7a93d6,#9dcf78
2017-04-01,Fairfield,Animal Hoarding,Dog,1,Australia,150.9564102,-33.8705856,#7a93d6,#bf2f24
2017-04-01,Ferny Grove,Attacked Animal,Other Animal,2,Australia,152.928056,-27.403056,#e0e317,#e6921e
2017-04-01,Ferny Grove,Attacked Person,Other Animal,1,Australia,152.928056,-27.403056,#e0e317,#f06007
2017-04-01,Ferny Grove,Fencing Issues,Dog,2,Australia,152.928056,-27.403056,#7a93d6,#90c765
2017-04-01,Ferny Grove,Not Attack,Other Animal,2,Australia,152.928056,-27.403056,#e0e317,#29f273
2017-04-01,Ferny Grove,Sighting,Fox,1,Australia,152.928056,-27.403056,#9bd678,#4bc97f
2017-04-01,Ferny Grove,Sighting,Rabbit,1,Australia,152.928056,-27.403056,#d917e3,#4bc97f
2017-04-01,Ferny Grove,Unknown,Other Animal,1,Australia,152.928056,-27.403056,#e0e317,#b5ebdd
2017-04-01,Ferny Grove,Wandering,Cat,2,Australia,152.928056,-27.403056,#77ed5c,#9dcf78
2017-04-01,Ferny Grove,Wandering,Dog,3,Australia,152.928056,-27.403056,#7a93d6,#9dcf78
2017-04-01,Fig Tree Pocket,Attacked Animal,Other Animal,1,Australia,152.968225,-27.531716,#e0e317,#e6921e
2017-04-01,Fig Tree Pocket,Attacked Person,Other Animal,1,Australia,152.968225,-27.531716,#e0e317,#f06007
2017-04-01,Fig Tree Pocket,Fencing Issues,Dog,1,Australia,152.968225,-27.531716,#7a93d6,#90c765
2017-04-01,Fig Tree Pocket,Menacing,Other Animal,1,Australia,152.968225,-27.531716,#e0e317,#9c2769
2017-04-01,Fig Tree Pocket,Public Defication,Dog,1,Australia,152.968225,-27.531716,#7a93d6,#73471c
2017-04-01,Fig Tree Pocket,Sighting,Fox,2,Australia,152.968225,-27.531716,#9bd678,#4bc97f
2017-04-01,Fig Tree Pocket,Unknown,Other Animal,2,Australia,152.968225,-27.531716,#e0e317,#b5ebdd
2017-04-01,Fig Tree Pocket,Wandering,Dog,2,Australia,152.968225,-27.531716,#7a93d6,#9dcf78
2017-04-01,Fitzgibbon,Attacked Animal,Other Animal,3,Australia,153.033333,-27.35,#e0e317,#e6921e
2017-04-01,Fitzgibbon,Fencing Issues,Dog,1,Australia,153.033333,-27.35,#7a93d6,#90c765
2017-04-01,Fitzgibbon,Unknown,Cat,3,Australia,153.033333,-27.35,#77ed5c,#b5ebdd
2017-04-01,Fitzgibbon,Unknown,Other Animal,2,Australia,153.033333,-27.35,#e0e317,#b5ebdd
2017-04-01,Fitzgibbon,Wandering,Cat,3,Australia,153.033333,-27.35,#77ed5c,#9dcf78
2017-04-01,Fitzgibbon,Wandering,Dog,2,Australia,153.033333,-27.35,#7a93d6,#9dcf78
2017-04-01,Forest Lake,Animal Hoarding,Dog,1,Australia,152.966667,-27.616667,#7a93d6,#bf2f24
2017-04-01,Forest Lake,Attacked Animal,Other Animal,10,Australia,152.966667,-27.616667,#e0e317,#e6921e
2017-04-01,Forest Lake,Attacked Person,Other Animal,3,Australia,152.966667,-27.616667,#e0e317,#f06007
2017-04-01,Forest Lake,Fencing Issues,Dog,7,Australia,152.966667,-27.616667,#7a93d6,#90c765
2017-04-01,Forest Lake,Not Attack,Other Animal,6,Australia,152.966667,-27.616667,#e0e317,#29f273
2017-04-01,Forest Lake,Nuisance Animal,Other Animal,5,Australia,152.966667,-27.616667,#e0e317,#f6a6f7
2017-04-01,Forest Lake,Odour,Other Animal,1,Australia,152.966667,-27.616667,#e0e317,#f4f719
2017-04-01,Forest Lake,Public Defication,Dog,2,Australia,152.966667,-27.616667,#7a93d6,#73471c
2017-04-01,Forest Lake,Sighting,Fox,1,Australia,152.966667,-27.616667,#9bd678,#4bc97f
2017-04-01,Forest Lake,Unknown,Cat,10,Australia,152.966667,-27.616667,#77ed5c,#b5ebdd
2017-04-01,Forest Lake,Unknown,Dog,1,Australia,152.966667,-27.616667,#7a93d6,#b5ebdd
2017-04-01,Forest Lake,Unknown,Other Animal,1,Australia,152.966667,-27.616667,#e0e317,#b5ebdd
2017-04-01,Forest Lake,Unregistered,Dog,2,Australia,152.966667,-27.616667,#7a93d6,#31b593
2017-04-01,Forest Lake,Wandering,Cat,2,Australia,152.966667,-27.616667,#77ed5c,#9dcf78
2017-04-01,Forest Lake,Wandering,Dog,2,Australia,152.966667,-27.616667,#7a93d6,#9dcf78
2017-04-01,Fortitude Valley,Public Defication,Dog,3,Australia,153.0345,-27.4565,#7a93d6,#73471c
2017-04-01,Fortitude Valley,Unknown,Other Animal,1,Australia,153.0345,-27.4565,#e0e317,#b5ebdd
2017-04-01,Garbutt,Aggressive Animal,Dog,3,Australia,146.766667,-19.266667,#7a93d6,#f51d62
2017-04-01,Garbutt,Attack,Dog,3,Australia,146.766667,-19.266667,#7a93d6,#f00a21
2017-04-01,Garbutt,Enclosure,Dog,2,Australia,146.766667,-19.266667,#7a93d6,#479e4a
2017-04-01,Garbutt,Noise,Dog,15,Australia,146.766667,-19.266667,#7a93d6,#f5f52f
2017-04-01,Garbutt,Private Impound,Cat,5,Australia,146.766667,-19.266667,#77ed5c,#772ff5
2017-04-01,Garbutt,Private Impound,Dog,2,Australia,146.766667,-19.266667,#7a93d6,#772ff5
2017-04-01,Gaythorne,Fencing Issues,Dog,1,Australia,152.983,-27.418,#7a93d6,#90c765
2017-04-01,Gaythorne,Public Defication,Dog,1,Australia,152.983,-27.418,#7a93d6,#73471c
2017-04-01,Gaythorne,Sighting,Dog,1,Australia,152.983,-27.418,#7a93d6,#4bc97f
2017-04-01,Geebung,Animal Hoarding,Dog,1,Australia,153.048,-27.371,#7a93d6,#bf2f24
2017-04-01,Geebung,Fencing Issues,Dog,4,Australia,153.048,-27.371,#7a93d6,#90c765
2017-04-01,Geebung,Fencing Issues,Other Animal,1,Australia,153.048,-27.371,#e0e317,#90c765
2017-04-01,Geebung,Nuisance Animal,Other Animal,1,Australia,153.048,-27.371,#e0e317,#f6a6f7
2017-04-01,Geebung,Sighting,Fox,5,Australia,153.048,-27.371,#9bd678,#4bc97f
2017-04-01,Geebung,Unknown,Cat,4,Australia,153.048,-27.371,#77ed5c,#b5ebdd
2017-04-01,Geebung,Unknown,Other Animal,2,Australia,153.048,-27.371,#e0e317,#b5ebdd
2017-04-01,Geebung,Wandering,Cat,1,Australia,153.048,-27.371,#77ed5c,#9dcf78
2017-04-01,Geebung,Wandering,Other Animal,1,Australia,153.048,-27.371,#e0e317,#9dcf78
2017-04-01,Gordon Park,Attacked Animal,Other Animal,8,Australia,153.027,-27.416,#e0e317,#e6921e
2017-04-01,Gordon Park,Fencing Issues,Dog,1,Australia,153.027,-27.416,#7a93d6,#90c765
2017-04-01,Gordon Park,Insufficient Space,Dog,2,Australia,153.027,-27.416,#7a93d6,#316e94
2017-04-01,Gordon Park,Not Attack,Other Animal,1,Australia,153.027,-27.416,#e0e317,#29f273
2017-04-01,Gordon Park,Public Defication,Dog,1,Australia,153.027,-27.416,#7a93d6,#73471c
2017-04-01,Gordon Park,Unknown,Other Animal,2,Australia,153.027,-27.416,#e0e317,#b5ebdd
2017-04-01,Gordon Park,Unregistered,Dog,2,Australia,153.027,-27.416,#7a93d6,#31b593
2017-04-01,Gordon Park,Wandering,Dog,1,Australia,153.027,-27.416,#7a93d6,#9dcf78
2017-04-01,Graceville,Attacked Animal,Other Animal,6,Australia,152.980912,-27.520922,#e0e317,#e6921e
2017-04-01,Graceville,Attacked Person,Other Animal,1,Australia,152.980912,-27.520922,#e0e317,#f06007
2017-04-01,Graceville,Fencing Issues,Dog,4,Australia,152.980912,-27.520922,#7a93d6,#90c765
2017-04-01,Graceville,Menacing,Other Animal,2,Australia,152.980912,-27.520922,#e0e317,#9c2769
2017-04-01,Graceville,Not Attack,Other Animal,2,Australia,152.980912,-27.520922,#e0e317,#29f273
2017-04-01,Graceville,Odour,Other Animal,1,Australia,152.980912,-27.520922,#e0e317,#f4f719
2017-04-01,Graceville,Sighting,Fox,1,Australia,152.980912,-27.520922,#9bd678,#4bc97f
2017-04-01,Graceville,Unknown,Dog,1,Australia,152.980912,-27.520922,#7a93d6,#b5ebdd
2017-04-01,Graceville,Unknown,Other Animal,1,Australia,152.980912,-27.520922,#e0e317,#b5ebdd
2017-04-01,Graceville,Wandering,Cat,2,Australia,152.980912,-27.520922,#77ed5c,#9dcf78
2017-04-01,Graceville,Wandering,Dog,1,Australia,152.980912,-27.520922,#7a93d6,#9dcf78
2017-04-01,Grange,Attacked Animal,Other Animal,1,Australia,138.489,-34.9,#e0e317,#e6921e
2017-04-01,Grange,Attacked Person,Other Animal,2,Australia,138.489,-34.9,#e0e317,#f06007
2017-04-01,Grange,Dangerous,Other Animal,1,Australia,138.489,-34.9,#e0e317,#940732
2017-04-01,Grange,Fencing Issues,Dog,2,Australia,138.489,-34.9,#7a93d6,#90c765
2017-04-01,Grange,Not Attack,Other Animal,3,Australia,138.489,-34.9,#e0e317,#29f273
2017-04-01,Grange,Pest Feral Animal,Other Animal,1,Australia,138.489,-34.9,#e0e317,#9c2769
2017-04-01,Grange,Unknown,Cat,1,Australia,138.489,-34.9,#77ed5c,#b5ebdd
2017-04-01,Grange,Wandering,Cat,1,Australia,138.489,-34.9,#77ed5c,#9dcf78
2017-04-01,Greenslopes,Attacked Animal,Other Animal,5,Australia,153.0528149,-27.5096657,#e0e317,#e6921e
2017-04-01,Greenslopes,Attacked Person,Other Animal,3,Australia,153.0528149,-27.5096657,#e0e317,#f06007
2017-04-01,Greenslopes,Fencing Issues,Dog,3,Australia,153.0528149,-27.5096657,#7a93d6,#90c765
2017-04-01,Greenslopes,Menacing,Other Animal,1,Australia,153.0528149,-27.5096657,#e0e317,#9c2769
2017-04-01,Greenslopes,Public Defication,Dog,1,Australia,153.0528149,-27.5096657,#7a93d6,#73471c
2017-04-01,Greenslopes,Unknown,Cat,4,Australia,153.0528149,-27.5096657,#77ed5c,#b5ebdd
2017-04-01,Greenslopes,Wandering,Cat,2,Australia,153.0528149,-27.5096657,#77ed5c,#9dcf78
2017-04-01,Gulliver,Aggressive Animal,Dog,2,Australia,146.7715,-19.282,#7a93d6,#f51d62
2017-04-01,Gulliver,Attack,Dog,3,Australia,146.7715,-19.282,#7a93d6,#f00a21
2017-04-01,Gulliver,Enclosure,Dog,10,Australia,146.7715,-19.282,#7a93d6,#479e4a
2017-04-01,Gulliver,Noise,Dog,9,Australia,146.7715,-19.282,#7a93d6,#f5f52f
2017-04-01,Gulliver,Private Impound,Dog,2,Australia,146.7715,-19.282,#7a93d6,#772ff5
2017-04-01,Gumdale,Sighting,Fox,5,Australia,153.1590306,-27.4942399,#9bd678,#4bc97f
2017-04-01,Gumdale,Unknown,Cat,1,Australia,153.1590306,-27.4942399,#77ed5c,#b5ebdd
2017-04-01,Gumdale,Unknown,Other Animal,2,Australia,153.1590306,-27.4942399,#e0e317,#b5ebdd
2017-04-01,Gumdale,Wandering,Dog,1,Australia,153.1590306,-27.4942399,#7a93d6,#9dcf78
2017-04-01,Hamilton,Attacked Animal,Other Animal,3,Australia,142.0178976,-37.7455702,#e0e317,#e6921e
2017-04-01,Hamilton,Attacked Person,Other Animal,3,Australia,142.0178976,-37.7455702,#e0e317,#f06007
2017-04-01,Hamilton,Fencing Issues,Dog,1,Australia,142.0178976,-37.7455702,#7a93d6,#90c765
2017-04-01,Hamilton,Menacing,Other Animal,1,Australia,142.0178976,-37.7455702,#e0e317,#9c2769
2017-04-01,Hamilton,Not Attack,Other Animal,1,Australia,142.0178976,-37.7455702,#e0e317,#29f273
2017-04-01,Hamilton,Odour,Dog,1,Australia,142.0178976,-37.7455702,#7a93d6,#f4f719
2017-04-01,Hamilton,Public Defication,Dog,2,Australia,142.0178976,-37.7455702,#7a93d6,#73471c
2017-04-01,Hamilton,Unknown,Cat,1,Australia,142.0178976,-37.7455702,#77ed5c,#b5ebdd
2017-04-01,Hamilton,Unknown,Other Animal,1,Australia,142.0178976,-37.7455702,#e0e317,#b5ebdd
2017-04-01,Hamilton,Wandering,Cat,1,Australia,142.0178976,-37.7455702,#77ed5c,#9dcf78
2017-04-01,Hamilton,Wandering,Dog,3,Australia,142.0178976,-37.7455702,#7a93d6,#9dcf78
2017-04-01,Hawthorne,Animal Hoarding,Dog,1,Australia,153.058,-27.467,#7a93d6,#bf2f24
2017-04-01,Hawthorne,Attacked Animal,Other Animal,1,Australia,153.058,-27.467,#e0e317,#e6921e
2017-04-01,Hawthorne,Attacked Person,Other Animal,1,Australia,153.058,-27.467,#e0e317,#f06007
2017-04-01,Hawthorne,Fencing Issues,Dog,1,Australia,153.058,-27.467,#7a93d6,#90c765
2017-04-01,Hawthorne,Sighting,Fox,1,Australia,153.058,-27.467,#9bd678,#4bc97f
2017-04-01,Heathwood,Fencing Issues,Dog,2,Australia,152.983333,-27.633333,#7a93d6,#90c765
2017-04-01,Heathwood,Unknown,Cat,2,Australia,152.983333,-27.633333,#77ed5c,#b5ebdd
2017-04-01,Heathwood,Wandering,Cat,2,Australia,152.983333,-27.633333,#77ed5c,#9dcf78
2017-04-01,Heatley,Aggressive Animal,Dog,2,Australia,146.7552492,-19.2877339,#7a93d6,#f51d62
2017-04-01,Heatley,Attack,Dog,5,Australia,146.7552492,-19.2877339,#7a93d6,#f00a21
2017-04-01,Heatley,Enclosure,Dog,6,Australia,146.7552492,-19.2877339,#7a93d6,#479e4a
2017-04-01,Heatley,Noise,Dog,16,Australia,146.7552492,-19.2877339,#7a93d6,#f5f52f
2017-04-01,Heatley,Private Impound,Cat,1,Australia,146.7552492,-19.2877339,#77ed5c,#772ff5
2017-04-01,Hemmant,Attacked Person,Other Animal,1,Australia,153.133333,-27.45,#e0e317,#f06007
2017-04-01,Hemmant,Fencing Issues,Dog,4,Australia,153.133333,-27.45,#7a93d6,#90c765
2017-04-01,Hemmant,Unknown,Cat,3,Australia,153.133333,-27.45,#77ed5c,#b5ebdd
2017-04-01,Hemmant,Unknown,Dog,1,Australia,153.133333,-27.45,#7a93d6,#b5ebdd
2017-04-01,Hemmant,Wandering,Cat,3,Australia,153.133333,-27.45,#77ed5c,#9dcf78
2017-04-01,Hemmant,Wandering,Dog,2,Australia,153.133333,-27.45,#7a93d6,#9dcf78
2017-04-01,Hendra,Animal Hoarding,Dog,4,Australia,153.0736864,-27.4192349,#7a93d6,#bf2f24
2017-04-01,Hendra,Attacked Animal,Other Animal,1,Australia,153.0736864,-27.4192349,#e0e317,#e6921e
2017-04-01,Hendra,Attacked Person,Other Animal,1,Australia,153.0736864,-27.4192349,#e0e317,#f06007
2017-04-01,Hendra,Fencing Issues,Dog,8,Australia,153.0736864,-27.4192349,#7a93d6,#90c765
2017-04-01,Hendra,Menacing,Other Animal,1,Australia,153.0736864,-27.4192349,#e0e317,#9c2769
2017-04-01,Hendra,Not Attack,Other Animal,1,Australia,153.0736864,-27.4192349,#e0e317,#29f273
2017-04-01,Hendra,Odour,Dog,1,Australia,153.0736864,-27.4192349,#7a93d6,#f4f719
2017-04-01,Hendra,Odour,Other Animal,1,Australia,153.0736864,-27.4192349,#e0e317,#f4f719
2017-04-01,Hendra,Public Defication,Dog,1,Australia,153.0736864,-27.4192349,#7a93d6,#73471c
2017-04-01,Hendra,Surrender,Dog,1,Australia,153.0736864,-27.4192349,#7a93d6,#9c2769
2017-04-01,Hendra,Unknown,Cat,3,Australia,153.0736864,-27.4192349,#77ed5c,#b5ebdd
2017-04-01,Hendra,Unregistered,Dog,1,Australia,153.0736864,-27.4192349,#7a93d6,#31b593
2017-04-01,Hendra,Wandering,Dog,1,Australia,153.0736864,-27.4192349,#7a93d6,#9dcf78
2017-04-01,Hermit Park,Aggressive Animal,Dog,6,Australia,146.8,-19.283333,#7a93d6,#f51d62
2017-04-01,Hermit Park,Attack,Dog,4,Australia,146.8,-19.283333,#7a93d6,#f00a21
2017-04-01,Hermit Park,Enclosure,Dog,11,Australia,146.8,-19.283333,#7a93d6,#479e4a
2017-04-01,Hermit Park,Noise,Dog,15,Australia,146.8,-19.283333,#7a93d6,#f5f52f
